"Reporting.Year" "County" "Agency.Name" "Agency.Report.Number" "Rec.Seq.Nbr" "Report.Date" "Victim.Age" "Victim.Sex" "Victim.Race" "Offender.Age" "Offender.Sex" "Offender.Race" "Weapon.Type" "Justifiable.Circumstance" "Justifiable.Code" "Situation.Code" "Victim.Relationship" "Circumstance.Code"
"2015" "Miami-Dade" "Miami Police Department" "150907268048" 1 "9/7/2015" "66" "M-MALE" "B-BLACK" "17" "M-MALE" "B-BLACK" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "Z-OTHER" "U-UNKNOWN"
"2015" "Miami-Dade" "Miami Police Department" "150907268048" 2 "" "17" "M-MALE" "B-BLACK" "19" "M-MALE" "B-BLACK" "4-FIREARM" "" "" "" "Z-OTHER" ""
"2015" "Miami-Dade" "Miami-Dade Police Department" "151116429797" 1 "11/16/2015" "26" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2015" "Miami-Dade" "Miami-Dade Police Department" "151116429797" 2 "" "23" "M-MALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2015" "Miami-Dade" "North Miami Police Department" "201500012885" 1 "4/12/2015" "37" "M-MALE" "B-BLACK" "23" "M-MALE" "B-BLACK" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "U-UNKNOWN"
"2015" "Miami-Dade" "North Miami Police Department" "201500012885" 2 "" "48" "M-MALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2015" "Monroe" "Monroe County Sheriffs Office" "15-6449" 1 "10/15/2015" "30" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2015" "Monroe" "Monroe County Sheriffs Office" "15-6449" 2 "" "26" "F-FEMALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2015" "Orange" "Orlando Police Department" "201500291381" 1 "7/17/2015" "26" "F-FEMALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "Z-OTHER" "U-UNKNOWN"
"2015" "Orange" "Orlando Police Department" "201500291381" 2 "" "25" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2015" "Orange" "Orlando Police Department" "201500380919" 1 "9/16/2015" "35" "F-FEMALE" "B-BLACK" "31" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "S-SPOUSE" "L-LOVERS QUARREL"
"2015" "Orange" "Orlando Police Department" "201500380919" 2 "" "41" "F-FEMALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "O-OTHER FAMILY" ""
"2015" "Palm Beach" "Greenacres Department of Public Safety" "15-05050" 1 "3/30/2015" "19" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2015" "Palm Beach" "Greenacres Department of Public Safety" "15-05050" 2 "" "19" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2015" "Palm Beach" "Greenacres Department of Public Safety" "15-10111" 1 "6/27/2015" "30" "F-FEMALE" "W-WHITE" "53" "F-FEMALE" "W-WHITE" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "C-CHILD" "U-UNKNOWN"
"2015" "Palm Beach" "Greenacres Department of Public Safety" "15-10111" 2 "" "33" "F-FEMALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "O-OTHER FAMILY" ""
"2015" "Palm Beach" "Greenacres Department of Public Safety" "15-10111" 3 "" "2" "F-FEMALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "O-OTHER FAMILY" ""
"2015" "Palm Beach" "Lake Worth Police Department" "15088965" 1 "6/21/2015" "52" "M-MALE" "B-BLACK" "37" "M-MALE" "B-BLACK" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "U-UNKNOWN"
"2015" "Palm Beach" "Lake Worth Police Department" "15088965" 2 "6/21/2015" "44" "F-FEMALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "Z-OTHER" ""
"2015" "Palm Beach" "Palm Beach County Sheriffs Office" "15059092" 1 "4/7/2015" "21" "M-MALE" "B-BLACK" "14" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "F-OTHER FELONY INVOLVED"
"2015" "Palm Beach" "Palm Beach County Sheriffs Office" "15059092" 2 "4/7/2015" "23" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2015" "Palm Beach" "West Palm Beach Police Department" "20150012578" 1 "7/24/2015" "20" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2015" "Palm Beach" "West Palm Beach Police Department" "20150012578" 2 "7/24/2015" "22" "F-FEMALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2015" "Palm Beach" "West Palm Beach Police Department" "20150014596" 1 "8/26/2015" "17" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "2-RIFLE" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "G-GANGLAND"
"2015" "Palm Beach" "West Palm Beach Police Department" "20150014596" 2 "" "19" "M-MALE" "B-BLACK" "" "" "" "2-RIFLE" "" "" "" "U-UNKNOWN" ""
"2015" "Palm Beach" "West Palm Beach Police Department" "20150017010" 1 "10/8/2015" "33" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2015" "Palm Beach" "West Palm Beach Police Department" "20150017010" 2 "" "20" "M-MALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2015" "Pasco" "Pasco County Sheriffs Office" "15004747" 1 "2/9/2015" "25" "M-MALE" "W-WHITE" "26" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "Z-OTHER" "D-DRUG RELATED ARGUMENT"
"2015" "Pasco" "Pasco County Sheriffs Office" "15004747" 2 "" "42" "M-MALE" "W-WHITE" "38" "F-FEMALE" "W-WHITE" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2015" "Pasco" "Pasco County Sheriffs Office" "15004747" 3 "" "44" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2015" "Polk" "Polk County Sheriffs Office" "150033948" 1 "8/1/2015" "60" "M-MALE" "W-WHITE" "25" "F-FEMALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "P-PARENT" "Z-OTHER"
"2015" "Putnam" "Putnam County Sheriffs Office" "2015-276" 1 "1/14/2015" "37" "F-FEMALE" "B-BLACK" "30" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "L-LOVERS QUARREL"
"2015" "Putnam" "Putnam County Sheriffs Office" "2015-276" 2 "" "40" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2015" "Sarasota" "Sarasota County Sheriffs Office" "201500043846" 1 "6/26/2015" "76" "F-FEMALE" "W-WHITE" "44" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "P-PARENT" "U-UNKNOWN"
"2015" "Sarasota" "Sarasota County Sheriffs Office" "201500043846" 2 "6/26/2015" "45" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "S-SPOUSE" ""
"2015" "St. Johns" "St. Johns County Sheriffs Office" "15OFF009101" 1 "11/23/2015" "36" "F-FEMALE" "W-WHITE" "35" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "S-SPOUSE" "Z-OTHER"
"2015" "St. Johns" "St. Johns County Sheriffs Office" "15OFF009101" 2 "11/23/2015" "39" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2015" "Volusia" "Daytona Beach Police Department" "150018614" 1 "9/17/2015" "21" "F-FEMALE" "B-BLACK" "27" "M-MALE" "B-BLACK" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "Z-OTHER"
"2015" "Volusia" "Daytona Beach Police Department" "150018614" 2 "" "19" "F-FEMALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "Z-OTHER" ""
"2015" "Volusia" "Daytona Beach Police Department" "150026116" 1 "12/31/2015" "21" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "Z-OTHER" "U-UNKNOWN"
"2015" "Volusia" "Daytona Beach Police Department" "150026116" 2 "" "23" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "" "" "" "Z-OTHER" ""
"2016" "Brevard" "Titusville Police Department" "201600039874" 1 "7/17/2016" "36" "F-FEMALE" "W-WHITE" "29" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "Z-OTHER"
"2016" "Brevard" "Titusville Police Department" "201600039874" 2 "" "92" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2016" "Broward" "Fort Lauderdale Police Department" "341601002390" 1 "1/5/2016" "19" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "Z-OTHER"
"2016" "Broward" "Fort Lauderdale Police Department" "341601002390" 2 "" "18" "M-MALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2016" "Broward" "Hallandale Beach Police Department" "281609032393" 1 "9/14/2016" "30" "M-MALE" "B-BLACK" "29" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "B-SIBLING" "Z-OTHER"
"2016" "Broward" "Hallandale Beach Police Department" "281609032393" 2 "" "24" "F-FEMALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2016" "Broward" "Lauderhill Police Department" "16090766" 1 "9/5/2016" "42" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2016" "Broward" "Lauderhill Police Department" "16090766" 2 "" "50" "F-FEMALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2016" "Broward" "Lauderhill Police Department" "16090766" 3 "" "21" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2016" "Broward" "Miramar Police Department" "160804029" 1 "8/18/2016" "19" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "Z-OTHER" "Z-OTHER"
"2016" "Broward" "Miramar Police Department" "160804029" 2 "" "18" "M-MALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2016" "Charlotte" "Charlotte County Sheriffs Office" "1612008188" 1 "12/19/2016" "27" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "F-OTHER FELONY INVOLVED"
"2016" "Charlotte" "Charlotte County Sheriffs Office" "1612008188" 2 "" "21" "M-MALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2016" "Clay" "Green Cove Springs Police Department" "2016000988" 1 "5/3/2016" "30" "F-FEMALE" "W-WHITE" "40" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "F-OTHER FELONY INVOLVED"
"2016" "Clay" "Green Cove Springs Police Department" "2016000988" 2 "" "55" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2016" "Collier" "Collier County Sheriffs Office" "201600330143" 1 "10/20/2016" "7" "F-FEMALE" "W-WHITE" "47" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "C-CHILD" "U-UNKNOWN"
"2016" "Collier" "Collier County Sheriffs Office" "201600330143" 2 "" "18" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "C-CHILD" ""
"2016" "Collier" "Naples Police and Fire Department" "16-01575" 1 "7/7/2016" "29" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2016" "Collier" "Naples Police and Fire Department" "16-01575" 2 "" "18" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2016" "Duval" "Jacksonville Sheriffs Office" "2016-  58811" 1 "1/27/2016" "26" "M-MALE" "B-BLACK" "23" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "U-UNKNOWN"
"2016" "Duval" "Jacksonville Sheriffs Office" "2016-  58811" 2 "" "21" "F-FEMALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2016" "Duval" "Jacksonville Sheriffs Office" "2016- 214602" 1 "4/4/2016" "17" "M-MALE" "B-BLACK" "18" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "U-UNKNOWN" "D-DRUG RELATED ARGUMENT"
"2016" "Duval" "Jacksonville Sheriffs Office" "2016- 214602" 2 "" "18" "M-MALE" "B-BLACK" "17" "M-MALE" "B-BLACK" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2016" "Duval" "Jacksonville Sheriffs Office" "2016- 426886" 1 "7/1/2016" "31" "M-MALE" "B-BLACK" "22" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "Z-OTHER"
"2016" "Duval" "Jacksonville Sheriffs Office" "2016- 426886" 2 "" "34" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2016" "Duval" "Jacksonville Sheriffs Office" "2016- 754142" 1 "11/13/2016" "1" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2016" "Duval" "Jacksonville Sheriffs Office" "2016- 754142" 2 "" "1" "F-FEMALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2016" "Duval" "Jacksonville Sheriffs Office" "2016- 754142" 3 "" "1" "F-FEMALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2016" "Hillsborough" "Tampa Police Department" "6-71663" 1 "2/6/2016" "20" "M-MALE" "B-BLACK" "UK" "M-MALE" "B-BLACK" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "Z-OTHER" "Z-OTHER"
"2016" "Hillsborough" "Tampa Police Department" "6-71663" 5 "" "21" "M-MALE" "B-BLACK" "UK" "M-MALE" "B-BLACK" "4-FIREARM" "" "" "" "Z-OTHER" ""
"2016" "Lee" "Fort Myers Police Department" "201607529" 1 "7/25/2016" "18" "M-MALE" "B-BLACK" "uk" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2016" "Lee" "Fort Myers Police Department" "201607529" 2 "" "14" "M-MALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2016" "Lee" "Lee County Sheriffs Office" "16-038690" 1 "1/24/2016" "37" "F-FEMALE" "W-WHITE" "27" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "Z-OTHER"
"2016" "Lee" "Lee County Sheriffs Office" "16-038690" 2 "1/24/2016" "16" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "C-CHILD" ""
"2016" "Lee" "Lee County Sheriffs Office" "16-038690" 3 "1/24/2016" "3" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "C-CHILD" ""
"2016" "Lee" "Lee County Sheriffs Office" "16-282121" 1 "6/18/2016" "44" "F-FEMALE" "W-WHITE" "47" "M-MALE" "W-WHITE" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "S-SPOUSE" "U-UNKNOWN"
"2016" "Lee" "Lee County Sheriffs Office" "16-282121" 2 "6/18/2016" "20" "M-MALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "Z-OTHER" ""
"2016" "Manatee" "Manatee County Sheriffs Office" "2016000019" 1 "1/1/2016" "37" "M-MALE" "B-BLACK" "uk" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2016" "Manatee" "Manatee County Sheriffs Office" "2016000019" 2 "" "31" "F-FEMALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2016" "Marion" "Ocala Police Department" "201600213567" 1 "10/17/2016" "25" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "U-UNKNOWN"
"2016" "Marion" "Ocala Police Department" "201600213567" 2 "10/17/2016" "24" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2016" "Miami-Dade" "Miami Gardens Police Department" "2016011579" 1 "6/28/2016" "16" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "Z-OTHER" "U-UNKNOWN"
"2016" "Miami-Dade" "Miami Gardens Police Department" "2016011579" 2 "" "18" "M-MALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "Z-OTHER" ""
"2016" "Miami-Dade" "Miami Gardens Police Department" "2016021983" 1 "12/11/2016" "28" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2016" "Miami-Dade" "Miami Gardens Police Department" "2016021983" 2 "" "16" "F-FEMALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2016" "Miami-Dade" "Miami Police Department" "160215046577" 1 "2/15/2016" "29" "F-FEMALE" "B-BLACK" "UK" "M-MALE" "B-BLACK" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "U-UNKNOWN" "U-UNKNOWN"
"2016" "Miami-Dade" "Miami Police Department" "160215046577" 2 "" "44" "F-FEMALE" "B-BLACK" "UK" "M-MALE" "B-BLACK" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2016" "Miami-Dade" "Miami-Dade Police Department" "160131041211" 1 "1/31/2016" "32" "M-MALE" "B-BLACK" "20" "M-MALE" "B-BLACK" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "U-UNKNOWN"
"2016" "Miami-Dade" "Miami-Dade Police Department" "160131041211" 2 "" "27" "M-MALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "Z-OTHER" ""
"2016" "Miami-Dade" "Miami-Dade Police Department" "160731288215" 1 "7/31/2016" "39" "F-FEMALE" "B-BLACK" "32" "M-MALE" "B-BLACK" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "L-LOVERS QUARREL"
"2016" "Miami-Dade" "Miami-Dade Police Department" "160731288215" 2 "" "19" "F-FEMALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "Z-OTHER" ""
"2016" "Miami-Dade" "Miami-Dade Police Department" "160731288215" 3 "" "17" "M-MALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "Z-OTHER" ""
"2016" "Miami-Dade" "Miami-Dade Police Department" "160827324716" 1 "8/27/2016" "22" "M-MALE" "B-BLACK" "UK" "M-MALE" "B-BLACK" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "U-UNKNOWN"
"2016" "Miami-Dade" "Miami-Dade Police Department" "160827324716" 2 "" "15" "M-MALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2016" "Miami-Dade" "Miami-Dade Police Department" "160910343334" 1 "9/10/2016" "46" "M-MALE" "B-BLACK" "UK" "M-MALE" "B-BLACK" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "F-OTHER FELONY INVOLVED"
"2016" "Miami-Dade" "Miami-Dade Police Department" "160910343334" 2 "" "36" "M-MALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2016" "Miami-Dade" "Miami-Dade Police Department" "160924361928" 1 "9/24/2016" "22" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2016" "Miami-Dade" "Miami-Dade Police Department" "160924361928" 2 "" "23" "M-MALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2016" "Miami-Dade" "Miami-Dade Police Department" "161102413868" 1 "11/2/2016" "26" "M-MALE" "W-WHITE" "54" "M-MALE" "W-WHITE" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "C-CHILD" "Z-OTHER"
"2016" "Miami-Dade" "Miami-Dade Police Department" "161102413868" 2 "" "43" "F-FEMALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "S-SPOUSE" ""
"2016" "Okaloosa" "Crestview Police Department" "1600194" 1 "1/23/2016" "42" "F-FEMALE" "W-WHITE" "22" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "P-PARENT" "F-OTHER FELONY INVOLVED"
"2016" "Okaloosa" "Crestview Police Department" "1600194" 2 "1/23/2016" "47" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "P-PARENT" ""
"2016" "Okaloosa" "Crestview Police Department" "1600194" 3 "1/23/2016" "22" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2016" "Okaloosa" "Fort Walton Beach Police Department" "16003280" 1 "10/25/2016" "20" "M-MALE" "W-WHITE" "46" "M-MALE" "W-WHITE" "3-SHOTGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "C-CHILD" "U-UNKNOWN"
"2016" "Okaloosa" "Fort Walton Beach Police Department" "16003280" 2 "" "14" "F-FEMALE" "W-WHITE" "" "" "" "3-SHOTGUN" "" "" "" "C-CHILD" ""
"2016" "Okaloosa" "Fort Walton Beach Police Department" "16003280" 3 "" "43" "F-FEMALE" "W-WHITE" "" "" "" "3-SHOTGUN" "" "" "" "S-SPOUSE" ""
