"year","state_abb","nevent","ncasualties","mean_ncasualties","perp_known_to_victim","firearm","incident_type","num_killed_sel","pop"
2014,"USA",302,322,1.06622516556291,"known_other","yes","undetermined","no_sel",318857056
2015,"USA",340,377,1.10882352941176,"known_other","yes","undetermined","no_sel",321418820
2016,"USA",411,447,1.08759124087591,"known_other","yes","undetermined","no_sel",323127513
2017,"USA",463,506,1.09287257019438,"known_other","yes","undetermined","no_sel",325719178
1994,"USA",20,21,1.05,"known_work","no_sel","no_sel","no_sel",263241475
1995,"USA",20,22,1.1,"known_work","no_sel","no_sel","no_sel",266386596
1996,"USA",20,20,1,"known_work","no_sel","no_sel","no_sel",269540779
1997,"USA",16,16,1,"known_work","no_sel","no_sel","no_sel",272776678
1998,"USA",21,29,1.38095238095238,"known_work","no_sel","no_sel","no_sel",276032848
1999,"USA",22,25,1.13636363636364,"known_work","no_sel","no_sel","no_sel",279040168
2000,"USA",17,17,1,"known_work","no_sel","no_sel","no_sel",281421906
2001,"USA",16,16,1,"known_work","no_sel","no_sel","no_sel",284968955
2002,"USA",11,11,1,"known_work","no_sel","no_sel","no_sel",287625193
2003,"USA",26,38,1.46153846153846,"known_work","no_sel","no_sel","no_sel",290107933
2004,"USA",19,19,1,"known_work","no_sel","no_sel","no_sel",292805298
2005,"USA",10,10,1,"known_work","no_sel","no_sel","no_sel",295516599
2006,"USA",19,22,1.15789473684211,"known_work","no_sel","no_sel","no_sel",298379912
2007,"USA",12,13,1.08333333333333,"known_work","no_sel","no_sel","no_sel",301231207
2008,"USA",15,18,1.2,"known_work","no_sel","no_sel","no_sel",304093966
2009,"USA",27,31,1.14814814814815,"known_work","no_sel","no_sel","no_sel",306771529
2010,"USA",19,21,1.10526315789474,"known_work","no_sel","no_sel","no_sel",308745538
2011,"USA",20,23,1.15,"known_work","no_sel","no_sel","no_sel",311591917
2012,"USA",15,21,1.4,"known_work","no_sel","no_sel","no_sel",313914040
2013,"USA",7,11,1.57142857142857,"known_work","no_sel","no_sel","no_sel",316128839
2014,"USA",14,14,1,"known_work","no_sel","no_sel","no_sel",318857056
2015,"USA",18,18,1,"known_work","no_sel","no_sel","no_sel",321418820
2016,"USA",10,11,1.1,"known_work","no_sel","no_sel","no_sel",323127513
2017,"USA",20,25,1.25,"known_work","no_sel","no_sel","no_sel",325719178
1994,"USA",6,6,1,"known_work","no_sel","arguments","no_sel",263241475
1995,"USA",8,8,1,"known_work","no_sel","arguments","no_sel",266386596
1996,"USA",9,9,1,"known_work","no_sel","arguments","no_sel",269540779
1997,"USA",6,6,1,"known_work","no_sel","arguments","no_sel",272776678
1998,"USA",11,17,1.54545454545455,"known_work","no_sel","arguments","no_sel",276032848
1999,"USA",10,11,1.1,"known_work","no_sel","arguments","no_sel",279040168
2000,"USA",10,10,1,"known_work","no_sel","arguments","no_sel",281421906
2001,"USA",6,6,1,"known_work","no_sel","arguments","no_sel",284968955
2002,"USA",6,6,1,"known_work","no_sel","arguments","no_sel",287625193
2003,"USA",7,7,1,"known_work","no_sel","arguments","no_sel",290107933
2004,"USA",8,8,1,"known_work","no_sel","arguments","no_sel",292805298
2005,"USA",3,3,1,"known_work","no_sel","arguments","no_sel",295516599
2006,"USA",10,11,1.1,"known_work","no_sel","arguments","no_sel",298379912
2007,"USA",6,7,1.16666666666667,"known_work","no_sel","arguments","no_sel",301231207
2008,"USA",9,9,1,"known_work","no_sel","arguments","no_sel",304093966
2009,"USA",11,11,1,"known_work","no_sel","arguments","no_sel",306771529
2010,"USA",7,8,1.14285714285714,"known_work","no_sel","arguments","no_sel",308745538
2011,"USA",7,10,1.42857142857143,"known_work","no_sel","arguments","no_sel",311591917
2012,"USA",8,9,1.125,"known_work","no_sel","arguments","no_sel",313914040
2013,"USA",3,5,1.66666666666667,"known_work","no_sel","arguments","no_sel",316128839
2014,"USA",5,5,1,"known_work","no_sel","arguments","no_sel",318857056
2015,"USA",5,5,1,"known_work","no_sel","arguments","no_sel",321418820
2016,"USA",5,5,1,"known_work","no_sel","arguments","no_sel",323127513
2017,"USA",11,14,1.27272727272727,"known_work","no_sel","arguments","no_sel",325719178
1994,"USA",10,10,1,"known_work","no_sel","crime_related","no_sel",263241475
1995,"USA",9,9,1,"known_work","no_sel","crime_related","no_sel",266386596
1996,"USA",8,8,1,"known_work","no_sel","crime_related","no_sel",269540779
1997,"USA",6,6,1,"known_work","no_sel","crime_related","no_sel",272776678
1998,"USA",9,11,1.22222222222222,"known_work","no_sel","crime_related","no_sel",276032848
1999,"USA",10,11,1.1,"known_work","no_sel","crime_related","no_sel",279040168
2000,"USA",6,6,1,"known_work","no_sel","crime_related","no_sel",281421906
2001,"USA",6,6,1,"known_work","no_sel","crime_related","no_sel",284968955
2002,"USA",4,4,1,"known_work","no_sel","crime_related","no_sel",287625193
2003,"USA",9,19,2.11111111111111,"known_work","no_sel","crime_related","no_sel",290107933
2004,"USA",6,6,1,"known_work","no_sel","crime_related","no_sel",292805298
2005,"USA",1,1,1,"known_work","no_sel","crime_related","no_sel",295516599
2006,"USA",4,5,1.25,"known_work","no_sel","crime_related","no_sel",298379912
2007,"USA",3,3,1,"known_work","no_sel","crime_related","no_sel",301231207
2008,"USA",3,3,1,"known_work","no_sel","crime_related","no_sel",304093966
2009,"USA",6,7,1.16666666666667,"known_work","no_sel","crime_related","no_sel",306771529
2010,"USA",9,10,1.11111111111111,"known_work","no_sel","crime_related","no_sel",308745538
2011,"USA",7,7,1,"known_work","no_sel","crime_related","no_sel",311591917
2012,"USA",4,9,2.25,"known_work","no_sel","crime_related","no_sel",313914040
2013,"USA",2,4,2,"known_work","no_sel","crime_related","no_sel",316128839
2014,"USA",5,5,1,"known_work","no_sel","crime_related","no_sel",318857056
2015,"USA",8,8,1,"known_work","no_sel","crime_related","no_sel",321418820
2016,"USA",3,4,1.33333333333333,"known_work","no_sel","crime_related","no_sel",323127513
2017,"USA",3,3,1,"known_work","no_sel","crime_related","no_sel",325719178
1994,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",263241475
1995,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",266386596
1996,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",269540779
1997,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",272776678
1998,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",276032848
1999,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",279040168
2000,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",281421906
2001,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",284968955
2002,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",287625193
2003,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",290107933
2004,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",292805298
2005,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",295516599
2006,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",298379912
2007,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",301231207
2008,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",304093966
2009,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",306771529
2010,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",308745538
2011,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",311591917
2012,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",313914040
2013,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",316128839
2014,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",318857056
2015,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",321418820
2016,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",323127513
2017,"USA",0,0,0,"known_work","no_sel","felon_killed_by_police","no_sel",325719178
1994,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",263241475
1995,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",266386596
1996,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",269540779
1997,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",272776678
1998,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",276032848
1999,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",279040168
2000,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",281421906
2001,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",284968955
2002,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",287625193
2003,"USA",1,1,1,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",290107933
2004,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",292805298
2005,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",295516599
2006,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",298379912
2007,"USA",1,1,1,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",301231207
2008,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",304093966
2009,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",306771529
2010,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",308745538
2011,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",311591917
2012,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",313914040
2013,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",316128839
2014,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",318857056
2015,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",321418820
2016,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",323127513
2017,"USA",0,0,0,"known_work","no_sel","felon_killed_by_private_citizen","no_sel",325719178
1994,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",263241475
1995,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",266386596
1996,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",269540779
1997,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",272776678
1998,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",276032848
1999,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",279040168
2000,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",281421906
2001,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",284968955
2002,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",287625193
2003,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",290107933
2004,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",292805298
2005,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",295516599
2006,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",298379912
2007,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",301231207
2008,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",304093966
2009,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",306771529
2010,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",308745538
2011,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",311591917
2012,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",313914040
2013,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",316128839
2014,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",318857056
2015,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",321418820
2016,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",323127513
2017,"USA",0,0,0,"known_work","no_sel","institutional","no_sel",325719178
1994,"USA",1,1,1,"known_work","no_sel","negligence","no_sel",263241475
1995,"USA",1,1,1,"known_work","no_sel","negligence","no_sel",266386596
1996,"USA",0,0,0,"known_work","no_sel","negligence","no_sel",269540779
1997,"USA",2,2,1,"known_work","no_sel","negligence","no_sel",272776678
1998,"USA",0,0,0,"known_work","no_sel","negligence","no_sel",276032848
1999,"USA",0,0,0,"known_work","no_sel","negligence","no_sel",279040168
2000,"USA",0,0,0,"known_work","no_sel","negligence","no_sel",281421906
2001,"USA",0,0,0,"known_work","no_sel","negligence","no_sel",284968955
2002,"USA",0,0,0,"known_work","no_sel","negligence","no_sel",287625193
2003,"USA",2,2,1,"known_work","no_sel","negligence","no_sel",290107933
2004,"USA",0,0,0,"known_work","no_sel","negligence","no_sel",292805298
2005,"USA",2,2,1,"known_work","no_sel","negligence","no_sel",295516599
2006,"USA",1,1,1,"known_work","no_sel","negligence","no_sel",298379912
2007,"USA",0,0,0,"known_work","no_sel","negligence","no_sel",301231207
2008,"USA",1,4,4,"known_work","no_sel","negligence","no_sel",304093966
2009,"USA",2,2,1,"known_work","no_sel","negligence","no_sel",306771529
2010,"USA",0,0,0,"known_work","no_sel","negligence","no_sel",308745538
2011,"USA",0,0,0,"known_work","no_sel","negligence","no_sel",311591917
2012,"USA",0,0,0,"known_work","no_sel","negligence","no_sel",313914040
2013,"USA",2,2,1,"known_work","no_sel","negligence","no_sel",316128839
2014,"USA",0,0,0,"known_work","no_sel","negligence","no_sel",318857056
2015,"USA",2,2,1,"known_work","no_sel","negligence","no_sel",321418820
2016,"USA",1,1,1,"known_work","no_sel","negligence","no_sel",323127513
2017,"USA",1,2,2,"known_work","no_sel","negligence","no_sel",325719178
1994,"USA",0,0,0,"known_work","no_sel","other","no_sel",263241475
1995,"USA",0,0,0,"known_work","no_sel","other","no_sel",266386596
1996,"USA",0,0,0,"known_work","no_sel","other","no_sel",269540779
1997,"USA",0,0,0,"known_work","no_sel","other","no_sel",272776678
1998,"USA",0,0,0,"known_work","no_sel","other","no_sel",276032848
1999,"USA",0,0,0,"known_work","no_sel","other","no_sel",279040168
2000,"USA",1,1,1,"known_work","no_sel","other","no_sel",281421906
2001,"USA",0,0,0,"known_work","no_sel","other","no_sel",284968955
2002,"USA",0,0,0,"known_work","no_sel","other","no_sel",287625193
2003,"USA",0,0,0,"known_work","no_sel","other","no_sel",290107933
2004,"USA",1,1,1,"known_work","no_sel","other","no_sel",292805298
2005,"USA",1,1,1,"known_work","no_sel","other","no_sel",295516599
2006,"USA",1,2,2,"known_work","no_sel","other","no_sel",298379912
2007,"USA",0,0,0,"known_work","no_sel","other","no_sel",301231207
2008,"USA",1,1,1,"known_work","no_sel","other","no_sel",304093966
2009,"USA",2,3,1.5,"known_work","no_sel","other","no_sel",306771529
2010,"USA",0,0,0,"known_work","no_sel","other","no_sel",308745538
2011,"USA",0,0,0,"known_work","no_sel","other","no_sel",311591917
2012,"USA",2,2,1,"known_work","no_sel","other","no_sel",313914040
2013,"USA",0,0,0,"known_work","no_sel","other","no_sel",316128839
2014,"USA",1,1,1,"known_work","no_sel","other","no_sel",318857056
2015,"USA",1,1,1,"known_work","no_sel","other","no_sel",321418820
2016,"USA",1,1,1,"known_work","no_sel","other","no_sel",323127513
2017,"USA",3,4,1.33333333333333,"known_work","no_sel","other","no_sel",325719178
1994,"USA",3,4,1.33333333333333,"known_work","no_sel","undetermined","no_sel",263241475
1995,"USA",2,4,2,"known_work","no_sel","undetermined","no_sel",266386596
1996,"USA",3,3,1,"known_work","no_sel","undetermined","no_sel",269540779
1997,"USA",2,2,1,"known_work","no_sel","undetermined","no_sel",272776678
